[ |2021-10-07 08:38:08.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:38:08.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:39:17.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:39:17.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:39:17.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:39:17.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:42:21.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:42:21.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:42:21.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:42:21.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:43:32.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:43:32.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:43:32.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:43:32.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:44:02.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:44:02.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:44:02.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:44:03.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:44:58.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:44:58.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:44:58.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:44:58.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:45:51.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:45:51.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:45:51.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:45:51.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:49:27.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:49:27.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:49:27.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:49:27.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:49:32.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:49:32.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:49:32.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:49:33.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:53:18.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:53:18.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:53:18.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:53:18.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 08:58:34.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 08:58:34.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 08:58:34.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 08:58:34.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:00:27.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:00:27.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:00:27.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:00:27.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:00:42.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:00:42.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:00:42.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:00:42.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:01:42.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:01:42.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:01:42.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:01:42.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:02:09.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:02:09.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:02:09.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:02:09.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:02:38.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:02:38.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:02:38.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:02:38.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:03:07.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:03:07.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:03:07.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:03:07.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:06:37.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:06:37.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:06:37.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:06:37.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:07:18.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:07:18.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:07:18.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:07:18.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:07:51.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:07:51.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:07:51.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:07:52.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:08:34.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:08:34.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:08:34.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:08:34.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:10:08.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:10:08.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:10:08.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:10:08.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:18:53.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:18:53.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:18:53.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:18:53.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:19:12.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:19:12.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:19:12.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:19:12.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:19:37.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:19:37.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:19:37.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:19:37.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:30:20.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:30:20.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:30:20.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:30:20.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:31:20.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:31:20.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:31:20.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:31:21.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:17.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:17.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:37:17.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:37:17.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:18.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:18.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:37:18.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:37:18.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:20.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:37:20.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:37:20.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:37:20.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:21.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:21.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:37:21.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:37:21.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:23.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:23.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:37:23.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:37:23.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:24.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:37:24.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:37:24.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:37:24.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:47.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:47.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:37:47.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:37:47.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:48.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:48.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:37:48.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:37:48.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:49.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:37:49.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:37:49.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:37:49.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:50.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:50.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:37:50.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:37:50.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:51.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:37:51.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:37:51.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:37:52.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:37:52.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:37:52.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:37:52.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:37:52.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:00.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:00.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:38:00.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:38:01.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:03.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:38:03.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:38:03.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:38:03.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:05.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:05.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:38:05.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:38:05.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:17.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:17.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:38:17.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:38:17.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:17.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:38:17.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:38:17.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:38:17.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:47.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:47.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:38:47.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:38:47.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:48.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:48.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:38:48.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:38:48.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:49.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:49.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:38:49.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:38:49.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:50.000000| ][ctrlRankingUsuarios.php] [GetGeneral] 
[ |2021-10-07 09:38:50.000000| ][modelRankingUsuarios::GetGeneral] General
[ |2021-10-07 09:38:50.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetGeneral();]
[ |2021-10-07 09:38:51.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:52.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:52.000000| ][modelRankingUsuarios::GetJornada] Jornada[2]
[ |2021-10-07 09:38:52.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(2);]
[ |2021-10-07 09:38:52.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
[ |2021-10-07 09:38:52.000000| ][ctrlRankingUsuarios.php] [GetJornada] 
[ |2021-10-07 09:38:52.000000| ][modelRankingUsuarios::GetJornada] Jornada[1]
[ |2021-10-07 09:38:52.000000| ][CDataBase::getConsulta] DataBase[1001] Consulta [call SP_GetJornada(1);]
[ |2021-10-07 09:38:53.000000| ][CDataBase::getConsulta] Consulta realizada correctamente 
